	Word	Frequency in Positive	Conditional of P(wi/positive)	Frequency in Negative	Conditional of P(wi/negative)
2382	thanksgiving	4	0.00039541320680110717	1	0.000192789666473877
2383	didnt	2	0.00019770660340055358	1	0.000192789666473877
2384	search	1	9.885330170027679e-05	4	0.000771158665895508
2385	paragraph	2	0.00019770660340055358	1	0.000192789666473877
2386	hilarity	4	0.00039541320680110717	1	0.000192789666473877
2387	pheobe	1	9.885330170027679e-05	3	0.000578368999421631
2388	husband	1	9.885330170027679e-05	3	0.000578368999421631
2389	zoo	2	0.00019770660340055358	1	0.000192789666473877
2390	her	87	0.00860023724792408	42	0.008097165991902834
2391	ridiculous	1	9.885330170027679e-05	2	0.000385579332947754
2392	movie	7	0.0006919731119019375	2	0.000385579332947754
2393	immature	2	0.00019770660340055358	2	0.000385579332947754
2394	massage	2	0.00019770660340055358	1	0.000192789666473877
2395	structure	2	0.00019770660340055358	1	0.000192789666473877
2396	cap	2	0.00019770660340055358	1	0.000192789666473877
2397	rob	2	0.00019770660340055358	1	0.000192789666473877
2398	10-12	2	0.00019770660340055358	1	0.000192789666473877
2399	smoking	4	0.00039541320680110717	1	0.000192789666473877
2400	apple	2	0.00019770660340055358	1	0.000192789666473877
2401	sick	2	0.00019770660340055358	1	0.000192789666473877
2402	resonates	2	0.00019770660340055358	1	0.000192789666473877
2403	marching	2	0.00019770660340055358	1	0.000192789666473877
2404	dressing	1	9.885330170027679e-05	2	0.000385579332947754
2405	isolates	2	0.00019770660340055358	1	0.000192789666473877
2406	late	2	0.00019770660340055358	2	0.000385579332947754
2407	day	2	0.00019770660340055358	3	0.000578368999421631
2408	portrayed	2	0.00019770660340055358	1	0.000192789666473877
2409	preparing	1	9.885330170027679e-05	2	0.000385579332947754
2410	coffee	4	0.00039541320680110717	3	0.000578368999421631
2411	revised	2	0.00019770660340055358	1	0.000192789666473877
2412	mayhem	2	0.00019770660340055358	1	0.000192789666473877
2413	bracelet	4	0.00039541320680110717	1	0.000192789666473877
2414	younger	2	0.00019770660340055358	1	0.000192789666473877
2415	greenstein	2	0.00019770660340055358	1	0.000192789666473877
2416	bored	1	9.885330170027679e-05	2	0.000385579332947754
2417	true	3	0.0002965599051008304	1	0.000192789666473877
2418	jennifer	2	0.00019770660340055358	4	0.000771158665895508
2419	scripts	2	0.00019770660340055358	1	0.000192789666473877
2420	more	22	0.0021747726374060894	10	0.00192789666473877
2421	lines	4	0.00039541320680110717	4	0.000771158665895508
2422	growing	2	0.00019770660340055358	1	0.000192789666473877
2423	forward	3	0.0002965599051008304	1	0.000192789666473877
2424	complaining	3	0.0002965599051008304	1	0.000192789666473877
2425	terms	1	9.885330170027679e-05	2	0.000385579332947754
2426	rule	2	0.00019770660340055358	1	0.000192789666473877
2427	chubby	3	0.0002965599051008304	1	0.000192789666473877
2428	lmao	2	0.00019770660340055358	1	0.000192789666473877
2429	extreme	1	9.885330170027679e-05	2	0.000385579332947754
2430	maybe	5	0.0004942665085013839	2	0.000385579332947754
2431	bringing	2	0.00019770660340055358	1	0.000192789666473877
2432	stop	2	0.00019770660340055358	1	0.000192789666473877
2433	possible	2	0.00019770660340055358	1	0.000192789666473877
2434	disapproval	2	0.00019770660340055358	1	0.000192789666473877
2435	lothario	2	0.00019770660340055358	1	0.000192789666473877
2436	actor	5	0.0004942665085013839	4	0.000771158665895508
2437	event	2	0.00019770660340055358	3	0.000578368999421631
2438	interview	3	0.0002965599051008304	1	0.000192789666473877
2439	narrative	2	0.00019770660340055358	1	0.000192789666473877
2440	enjoyed	3	0.0002965599051008304	1	0.000192789666473877
2441	dressed	3	0.0002965599051008304	2	0.000385579332947754
2442	gives	3	0.0002965599051008304	2	0.000385579332947754
2443	-the	2	0.00019770660340055358	1	0.000192789666473877
2444	mr.	2	0.00019770660340055358	1	0.000192789666473877
2445	funnier	2	0.00019770660340055358	1	0.000192789666473877
2446	tv.	2	0.00019770660340055358	1	0.000192789666473877
2447	engraved	2	0.00019770660340055358	1	0.000192789666473877
2448	sidelined	1	9.885330170027679e-05	2	0.000385579332947754
2449	argument	3	0.0002965599051008304	1	0.000192789666473877
2450	costume	2	0.00019770660340055358	1	0.000192789666473877
2451	smuggles	2	0.00019770660340055358	1	0.000192789666473877
2452	reviews	1	9.885330170027679e-05	2	0.000385579332947754
2453	vestimentary	2	0.00019770660340055358	1	0.000192789666473877
2454	mindy	3	0.0002965599051008304	1	0.000192789666473877
2455	got	9	0.0008896797153024911	3	0.000578368999421631
2456	hot	1	9.885330170027679e-05	2	0.000385579332947754
2457	uberweiss	2	0.00019770660340055358	1	0.000192789666473877
2458	female	2	0.00019770660340055358	2	0.000385579332947754
2459	described	2	0.00019770660340055358	1	0.000192789666473877
2460	chased	2	0.00019770660340055358	1	0.000192789666473877
2461	finally	10	0.0009885330170027679	4	0.000771158665895508
2462	it	139	0.013740608936338473	40	0.00771158665895508
2463	complex	2	0.00019770660340055358	1	0.000192789666473877
2464	monica-joey	2	0.00019770660340055358	1	0.000192789666473877
2465	imagine	3	0.0002965599051008304	3	0.000578368999421631
2466	san	3	0.0002965599051008304	1	0.000192789666473877
2467	channel-	2	0.00019770660340055358	1	0.000192789666473877
2468	doing	5	0.0004942665085013839	1	0.000192789666473877
2469	ex-wife	2	0.00019770660340055358	1	0.000192789666473877
2470	lots	2	0.00019770660340055358	2	0.000385579332947754
2471	married	4	0.00039541320680110717	5	0.000963948332369385
2472	considered	2	0.00019770660340055358	1	0.000192789666473877
2473	injections	2	0.00019770660340055358	1	0.000192789666473877
2474	sit	2	0.00019770660340055358	1	0.000192789666473877
2475	canadian	1	9.885330170027679e-05	2	0.000385579332947754
2476	birth	3	0.0002965599051008304	1	0.000192789666473877
2477	punch-lines	1	9.885330170027679e-05	2	0.000385579332947754
2478	stuff.	2	0.00019770660340055358	1	0.000192789666473877
2479	isnt	3	0.0002965599051008304	1	0.000192789666473877
2480	prettiest	2	0.00019770660340055358	1	0.000192789666473877
2481	new	14	0.001383946223803875	2	0.000385579332947754
2482	basis	2	0.00019770660340055358	1	0.000192789666473877
2483	elsewhere	2	0.00019770660340055358	1	0.000192789666473877
2484	better	6	0.0005931198102016608	8	0.001542317331791016
2485	trust	1	9.885330170027679e-05	2	0.000385579332947754
2486	done	5	0.0004942665085013839	2	0.000385579332947754
2487	girlfriend	5	0.0004942665085013839	4	0.000771158665895508
2488	unpaid	2	0.00019770660340055358	1	0.000192789666473877
2489	copa	2	0.00019770660340055358	1	0.000192789666473877
2490	wan	3	0.0002965599051008304	1	0.000192789666473877
2491	random	2	0.00019770660340055358	1	0.000192789666473877
2492	leaving	3	0.0002965599051008304	2	0.000385579332947754
2493	conversational	1	9.885330170027679e-05	2	0.000385579332947754
2494	episodes.	3	0.0002965599051008304	1	0.000192789666473877
2495	buying	2	0.00019770660340055358	1	0.000192789666473877
2496	performance	1	9.885330170027679e-05	2	0.000385579332947754
2497	over	3	0.0002965599051008304	2	0.000385579332947754
2498	seriously	2	0.00019770660340055358	2	0.000385579332947754
2499	commitment	1	9.885330170027679e-05	2	0.000385579332947754
2500	's	147	0.014531435349940688	51	0.009832272990167727
2501	b.s	1	9.885330170027679e-05	2	0.000385579332947754
2502	even	23	0.002273625939106366	7	0.001349527665317139
2503	've	5	0.0004942665085013839	3	0.000578368999421631
2504	leave	5	0.0004942665085013839	2	0.000385579332947754
2505	jill	4	0.00039541320680110717	1	0.000192789666473877
2506	sings	3	0.0002965599051008304	1	0.000192789666473877
2507	monika	2	0.00019770660340055358	1	0.000192789666473877
2508	subsequently	2	0.00019770660340055358	1	0.000192789666473877
2509	problem	5	0.0004942665085013839	3	0.000578368999421631
2510	guess	3	0.0002965599051008304	1	0.000192789666473877
2511	sitting	3	0.0002965599051008304	1	0.000192789666473877
2512	descends	2	0.00019770660340055358	1	0.000192789666473877
2513	wisecracking	2	0.00019770660340055358	1	0.000192789666473877
2514	contrived	1	9.885330170027679e-05	2	0.000385579332947754
2515	steals	3	0.0002965599051008304	1	0.000192789666473877
2516	rather	6	0.0005931198102016608	5	0.000963948332369385
2517	warming	2	0.00019770660340055358	2	0.000385579332947754
2518	till	3	0.0002965599051008304	2	0.000385579332947754
2519	soap-opera	1	9.885330170027679e-05	2	0.000385579332947754
2520	focus	2	0.00019770660340055358	1	0.000192789666473877
2521	dont	2	0.00019770660340055358	1	0.000192789666473877
2522	stands	2	0.00019770660340055358	1	0.000192789666473877
2523	myself	1	9.885330170027679e-05	2	0.000385579332947754
2524	inter-workings	2	0.00019770660340055358	1	0.000192789666473877
2525	funeral	3	0.0002965599051008304	1	0.000192789666473877
2526	place	3	0.0002965599051008304	5	0.000963948332369385
2527	armchair	2	0.00019770660340055358	1	0.000192789666473877
2528	windkeeper	2	0.00019770660340055358	1	0.000192789666473877
2529	truly	2	0.00019770660340055358	1	0.000192789666473877
2530	views	2	0.00019770660340055358	1	0.000192789666473877
2531	humour	2	0.00019770660340055358	1	0.000192789666473877
2532	left	4	0.00039541320680110717	1	0.000192789666473877
2533	blew	2	0.00019770660340055358	1	0.000192789666473877
2534	blown	2	0.00019770660340055358	1	0.000192789666473877
2535	niche	1	9.885330170027679e-05	2	0.000385579332947754
2536	writer	2	0.00019770660340055358	4	0.000771158665895508
2537	subtlety	1	9.885330170027679e-05	2	0.000385579332947754
2538	divorcing	1	9.885330170027679e-05	2	0.000385579332947754
2539	note	2	0.00019770660340055358	2	0.000385579332947754
2540	rivalry	2	0.00019770660340055358	2	0.000385579332947754
2541	generous	2	0.00019770660340055358	1	0.000192789666473877
2542	recipes	3	0.0002965599051008304	1	0.000192789666473877
2543	heavily	2	0.00019770660340055358	2	0.000385579332947754
2544	treats	1	9.885330170027679e-05	2	0.000385579332947754
2545	honestly	1	9.885330170027679e-05	2	0.000385579332947754
2546	sight	1	9.885330170027679e-05	2	0.000385579332947754
2547	drinks	1	9.885330170027679e-05	2	0.000385579332947754
2548	mother	4	0.00039541320680110717	5	0.000963948332369385
